scope,industry,target,comparison,block,wape_gain_pp,gain_sd,gain_min,gain_max,sse_reduction
4010,편의점,amt,sequential,8,0.588607110462701,0.509169236778881,-0.477314258450054,1.21619988528274,0.082511191305076
4010,편의점,amt,sequential,9,3.10596894187603,0.337012371270806,2.69989616996675,3.61944900874164,0.45776110008214
4010,편의점,amt,sequential,10,-0.227861285346889,0.150592648401495,-0.547429552280593,-0.0780098426350448,-0.0539326367192652
4010,편의점,cnt,leave_one_block_out,1,20.8835262864545,0.722934359693078,19.6472004375349,21.9162402836258,0.902035468160877
4010,편의점,cnt,leave_one_block_out,2,0.0833002027943312,0.265062075798139,-0.307910930474996,0.630213668136068,0.0336000733800732
4010,편의점,cnt,leave_one_block_out,3,-0.0836369265292569,0.125669694627237,-0.26682991617495,0.0782825869575607,-0.0387076146143924
4010,편의점,cnt,leave_one_block_out,4,-0.251277933418001,0.127868253895779,-0.364977865738877,0.00580532779709403,-0.0735428021869875
4010,편의점,cnt,leave_one_block_out,5,0.116288395159198,0.100486333252796,-0.0745673943775851,0.301982362104347,0.0242817540251471
4010,편의점,cnt,leave_one_block_out,6,2.0186926328251,0.41245931659896,1.21450350737188,2.46528127277866,0.357330210942578
4010,편의점,cnt,leave_one_block_out,7,-0.124793565637851,0.10263181442143,-0.272975766959459,0.0649988882341454,-0.0368038755460764
4010,편의점,cnt,leave_one_block_out,8,0.189001664912143,0.512309789387536,-1.0708608129707,0.746134003965294,0.021432331424653
4010,편의점,cnt,leave_one_block_out,9,3.87347324411406,0.311693818739358,3.39921929970958,4.48386684906154,0.5308016514849
4010,편의점,cnt,sequential,2,3.04095718556935,0.473527744207353,2.49859674486502,3.96776335708438,0.113099507345475
4010,편의점,cnt,sequential,3,4.77975737006742,0.441218643231611,4.04861059559819,5.41868651589669,0.388658915071854
4010,편의점,cnt,sequential,4,1.87471247172297,0.43249281205779,1.24267146253227,2.43969921170481,0.132897524814682
4010,편의점,cnt,sequential,5,1.5717600775728,0.156380553886487,1.36086434568319,1.85987346535333,0.127637727418089
