scope,industry,target,repeat,comparison,block,wape_gain_pp,sse_reduction
8001,일반한식,amt,4,leave_one_block_out,7,-0.070719894448501,-0.04849055408638
8001,일반한식,amt,4,leave_one_block_out,8,0.382756133373985,0.103779765029543
8001,일반한식,amt,4,leave_one_block_out,9,4.0721081973961,0.492796535435546
8001,일반한식,amt,5,sequential,2,1.6407872753085,0.119214915076432
8001,일반한식,amt,5,sequential,3,5.36573821254335,0.296908893013788
8001,일반한식,amt,5,sequential,4,3.87135500265807,0.313082443478766
8001,일반한식,amt,5,sequential,5,1.4044033197139,0.139809167331194
8001,일반한식,amt,5,sequential,6,-0.0215740916633456,-0.0161035551665527
8001,일반한식,amt,5,sequential,7,-0.0752718465947599,0.0178375753061989
8001,일반한식,amt,5,sequential,8,2.11426462759908,0.250321415412699
8001,일반한식,amt,5,sequential,9,5.25780328712461,0.568641876946245
8001,일반한식,amt,5,sequential,10,-0.0280232194316332,0.0130930247090807
8001,일반한식,amt,5,leave_one_block_out,1,22.9082664841064,0.915636339169163
8001,일반한식,amt,5,leave_one_block_out,2,-0.429783056469261,-0.0734657648000974
8001,일반한식,amt,5,leave_one_block_out,3,0.0410642440200948,0.0164484509788823
8001,일반한식,amt,5,leave_one_block_out,4,0.825622394962959,0.125035146682695
8001,일반한식,amt,5,leave_one_block_out,5,1.05515715222099,0.138042724326801
8001,일반한식,amt,5,leave_one_block_out,6,0.531194787372181,0.0992873517467021
8001,일반한식,amt,5,leave_one_block_out,7,0.0414962663021642,0.0140389736729902
8001,일반한식,amt,5,leave_one_block_out,8,0.0560744451665096,0.0303315505550511
8001,일반한식,amt,5,leave_one_block_out,9,5.25780328712461,0.568641876946245
8001,일반한식,amt,6,sequential,2,1.31681037455593,0.0887756139328075
8001,일반한식,amt,6,sequential,3,6.35295396715823,0.384097460855041
8001,일반한식,amt,6,sequential,4,3.51014990041267,0.265932459974519
8001,일반한식,amt,6,sequential,5,2.29266318771326,0.214501912046942
8001,일반한식,amt,6,sequential,6,-0.282467786437879,-0.020282557470044
8001,일반한식,amt,6,sequential,7,0.180203928657949,0.0377089079624862
8001,일반한식,amt,6,sequential,8,2.21315492760006,0.226915832817256
8001,일반한식,amt,6,sequential,9,3.85302435364831,0.49921449682465
8001,일반한식,amt,6,sequential,10,-0.0607251177389245,-0.00716500198729886
8001,일반한식,amt,6,leave_one_block_out,1,22.1192294630438,0.908339204134774
8001,일반한식,amt,6,leave_one_block_out,2,-0.121648974663237,0.00775565391596711
8001,일반한식,amt,6,leave_one_block_out,3,-0.185437209288739,0.0345582123400457
8001,일반한식,amt,6,leave_one_block_out,4,0.0258131764183836,-0.0024119738058721
8001,일반한식,amt,6,leave_one_block_out,5,0.898037580088099,0.129058117065848
8001,일반한식,amt,6,leave_one_block_out,6,0.757714557912828,0.126562510242345
8001,일반한식,amt,6,leave_one_block_out,7,-0.294885897794524,-0.031802351643861
8001,일반한식,amt,6,leave_one_block_out,8,-0.0948124164003139,0.024790722523142
8001,일반한식,amt,6,leave_one_block_out,9,3.85302435364831,0.49921449682465
8001,일반한식,amt,7,sequential,2,1.4399761997821,0.104150888061339
8001,일반한식,amt,7,sequential,3,6.14389714413094,0.379156191473661
8001,일반한식,amt,7,sequential,4,3.61401085129064,0.303856996080892
8001,일반한식,amt,7,sequential,5,1.9154914997656,0.163631102886006
8001,일반한식,amt,7,sequential,6,-0.267424949288167,-0.0772593598748763
8001,일반한식,amt,7,sequential,7,0.145755524581953,0.0102632054355573
8001,일반한식,amt,7,sequential,8,2.06273635466087,0.178716934745298
8001,일반한식,amt,7,sequential,9,4.57177599064526,0.586953566816347
8001,일반한식,amt,7,sequential,10,0.0105206865871427,0.017492368873739
8001,일반한식,amt,7,leave_one_block_out,1,22.0899956346025,0.92455513440894
8001,일반한식,amt,7,leave_one_block_out,2,0.116152357451965,0.00323037281844041
8001,일반한식,amt,7,leave_one_block_out,3,-0.107340966850045,0.0305313746938021
8001,일반한식,amt,7,leave_one_block_out,4,0.642936522683409,0.130368282506777
8001,일반한식,amt,7,leave_one_block_out,5,1.10673589619383,0.140973439155532
8001,일반한식,amt,7,leave_one_block_out,6,0.743619426689687,0.114573207719619
8001,일반한식,amt,7,leave_one_block_out,7,-0.0725838627649786,0.00432421491553592
8001,일반한식,amt,7,leave_one_block_out,8,0.386714372810175,0.0612176750546387
8001,일반한식,amt,7,leave_one_block_out,9,4.57177599064526,0.586953566816347
8001,일반한식,amt,8,sequential,2,1.18564986210941,0.0988146858672101
8001,일반한식,amt,8,sequential,3,5.84779648571831,0.346941255611479
8001,일반한식,amt,8,sequential,4,3.50652808214598,0.27388680362572
8001,일반한식,amt,8,sequential,5,1.41185821700806,0.157684427572452
8001,일반한식,amt,8,sequential,6,-0.176205154153719,-0.0345049474056547
8001,일반한식,amt,8,sequential,7,0.109510667483789,0.0211766107139026
8001,일반한식,amt,8,sequential,8,1.38117519978596,0.130524258120166
8001,일반한식,amt,8,sequential,9,5.35689888371689,0.565319661444718
8001,일반한식,amt,8,sequential,10,0.0303260134255759,0.00111700383129898
8001,일반한식,amt,8,leave_one_block_out,1,21.5847416960387,0.906016344806653
8001,일반한식,amt,8,leave_one_block_out,2,-0.128604531111029,-0.0441754973821411
8001,일반한식,amt,8,leave_one_block_out,3,-0.743978921295478,-0.0993640567802982
8001,일반한식,amt,8,leave_one_block_out,4,-0.0964783497069813,-0.0219512558050545
8001,일반한식,amt,8,leave_one_block_out,5,1.19453768936216,0.184335438049062
8001,일반한식,amt,8,leave_one_block_out,6,0.504385592855497,0.13239590514749
8001,일반한식,amt,8,leave_one_block_out,7,0.0617284241315033,-0.00921815645169266
8001,일반한식,amt,8,leave_one_block_out,8,-0.469335238088743,-0.105130443615488
8001,일반한식,amt,8,leave_one_block_out,9,5.35689888371689,0.565319661444718
8001,일반한식,amt,9,sequential,2,1.83051009784929,0.117454736380852
8001,일반한식,amt,9,sequential,3,6.07407929341494,0.359223006528768
8001,일반한식,amt,9,sequential,4,3.95751134549251,0.353982563115039
8001,일반한식,amt,9,sequential,5,1.24805531677054,0.137552484121627
8001,일반한식,amt,9,sequential,6,-0.0616925342329711,-0.0154133847130866
8001,일반한식,amt,9,sequential,7,-0.0113118476448515,0.00266402980584801
8001,일반한식,amt,9,sequential,8,1.64577859126621,0.17680912386248
8001,일반한식,amt,9,sequential,9,4.15528941528082,0.456410810220673
8001,일반한식,amt,9,sequential,10,0.102139386536464,0.0301066688544036
8001,일반한식,amt,9,leave_one_block_out,1,19.5288556001643,0.886609273538106
8001,일반한식,amt,9,leave_one_block_out,2,-0.140738416741325,-0.0218995872753842
8001,일반한식,amt,9,leave_one_block_out,3,-0.0725873694768245,0.0398203882459983
8001,일반한식,amt,9,leave_one_block_out,4,-0.256576968247341,-0.0311917660562517
8001,일반한식,amt,9,leave_one_block_out,5,1.01762881827261,0.0980196083896046
8001,일반한식,amt,9,leave_one_block_out,6,0.45899328877642,0.0869480383529974
8001,일반한식,amt,9,leave_one_block_out,7,-0.123633817386298,-0.0123267573221952
8001,일반한식,amt,9,leave_one_block_out,8,0.182119213052018,0.0862100854437945
8001,일반한식,amt,9,leave_one_block_out,9,4.15528941528082,0.456410810220673
8001,일반한식,cnt,0,sequential,2,-0.503048828160135,0.024873850980197
8001,일반한식,cnt,0,sequential,3,6.95922321123428,0.379038274642005
8001,일반한식,cnt,0,sequential,4,2.46891683054049,0.218480164264673
8001,일반한식,cnt,0,sequential,5,1.24043377664222,0.143501853392597
8001,일반한식,cnt,0,sequential,6,-0.0995312022818856,-0.0711811194816778
8001,일반한식,cnt,0,sequential,7,0.478800218077793,0.0773427199119953
8001,일반한식,cnt,0,sequential,8,1.45355305561632,0.109824597195484
8001,일반한식,cnt,0,sequential,9,4.53948603563229,0.457059623635284
8001,일반한식,cnt,0,sequential,10,-0.0853818028817482,-0.00048841073212702
8001,일반한식,cnt,0,leave_one_block_out,1,21.1416939527262,0.867211882691777
8001,일반한식,cnt,0,leave_one_block_out,2,0.0445982481089346,0.00961581549021318
8001,일반한식,cnt,0,leave_one_block_out,3,-0.408137149421481,-0.0713541299000315
8001,일반한식,cnt,0,leave_one_block_out,4,0.0471612944942995,0.0131744995511042
8001,일반한식,cnt,0,leave_one_block_out,5,1.90467448167558,0.229982534217406
8001,일반한식,cnt,0,leave_one_block_out,6,1.29197301443111,0.172223326828844
8001,일반한식,cnt,0,leave_one_block_out,7,0.0918832602277347,0.0344422790527306
8001,일반한식,cnt,0,leave_one_block_out,8,-0.105222441529607,-0.067084954889443
8001,일반한식,cnt,0,leave_one_block_out,9,4.53948603563229,0.457059623635284
8001,일반한식,cnt,1,sequential,2,0.544597708244349,0.0951790757582848
8001,일반한식,cnt,1,sequential,3,5.80074682176984,0.296655404725182
8001,일반한식,cnt,1,sequential,4,2.22354624583695,0.191236375558819
8001,일반한식,cnt,1,sequential,5,2.15254061014304,0.202825243475372
8001,일반한식,cnt,1,sequential,6,-0.422734300381838,-0.159984524782613
8001,일반한식,cnt,1,sequential,7,0.566728279374412,0.144252555426997
8001,일반한식,cnt,1,sequential,8,1.75489986286667,0.141988354681455
8001,일반한식,cnt,1,sequential,9,3.5295275015702,0.399959280541638
8001,일반한식,cnt,1,sequential,10,-0.311209808412255,-0.0360627241056235
8001,일반한식,cnt,1,leave_one_block_out,1,21.2208059824282,0.861345324586269
8001,일반한식,cnt,1,leave_one_block_out,2,0.0889412731149342,0.0173649762750397
8001,일반한식,cnt,1,leave_one_block_out,3,-0.173648750980041,-0.020108550176333
8001,일반한식,cnt,1,leave_one_block_out,4,0.122325282320912,0.023388017956133
8001,일반한식,cnt,1,leave_one_block_out,5,1.87883186712433,0.22600447431317
8001,일반한식,cnt,1,leave_one_block_out,6,0.854992773088023,0.118843227105718
8001,일반한식,cnt,1,leave_one_block_out,7,0.205634132641169,0.0516011073277162
8001,일반한식,cnt,1,leave_one_block_out,8,-0.158260199538726,-0.0047506924465015
8001,일반한식,cnt,1,leave_one_block_out,9,3.5295275015702,0.399959280541638
8001,일반한식,cnt,2,sequential,2,1.16144118839179,0.0938420971302862
8001,일반한식,cnt,2,sequential,3,5.87611337573575,0.361071095677836
8001,일반한식,cnt,2,sequential,4,2.04129718163121,0.192114111003178
8001,일반한식,cnt,2,sequential,5,1.96187503268134,0.178804922915976
8001,일반한식,cnt,2,sequential,6,-0.0855535097764898,-0.0422388607243311
8001,일반한식,cnt,2,sequential,7,0.129085799436163,0.0230763574221502
8001,일반한식,cnt,2,sequential,8,1.5739433432634,0.167438688302608
8001,일반한식,cnt,2,sequential,9,4.01826148359573,0.423589538033523
8001,일반한식,cnt,2,sequential,10,-0.134106641542084,-0.0170893578359579
8001,일반한식,cnt,2,leave_one_block_out,1,21.9168027651415,0.882233779992909
8001,일반한식,cnt,2,leave_one_block_out,2,0.471247777286704,0.0850866830364705
8001,일반한식,cnt,2,leave_one_block_out,3,-0.150325168758203,-0.00537018347961604
8001,일반한식,cnt,2,leave_one_block_out,4,0.265598568213185,0.0114438055237146
8001,일반한식,cnt,2,leave_one_block_out,5,1.66609602552814,0.21741845612712
8001,일반한식,cnt,2,leave_one_block_out,6,1.13004151034001,0.122540253649548
8001,일반한식,cnt,2,leave_one_block_out,7,0.404728216084993,0.0482766149815235
8001,일반한식,cnt,2,leave_one_block_out,8,-0.651307601340984,-0.131333932241069
8001,일반한식,cnt,2,leave_one_block_out,9,4.01826148359573,0.423589538033523
8001,일반한식,cnt,3,sequential,2,-0.0528861464651531,0.0290400593238203
8001,일반한식,cnt,3,sequential,3,6.43754308010929,0.346127409291814
8001,일반한식,cnt,3,sequential,4,1.80877193805729,0.174968881535809
8001,일반한식,cnt,3,sequential,5,2.22549735758545,0.222010868848362
8001,일반한식,cnt,3,sequential,6,-0.108982391366444,-0.0906845003696519
8001,일반한식,cnt,3,sequential,7,0.310062761669749,0.0880953974767879
8001,일반한식,cnt,3,sequential,8,2.39861615903353,0.206003174508944
8001,일반한식,cnt,3,sequential,9,4.33281840921993,0.480712033137458
8001,일반한식,cnt,3,sequential,10,-0.0975056236677596,-0.0133515459352864
8001,일반한식,cnt,3,leave_one_block_out,1,22.3462276260464,0.880323843197857
8001,일반한식,cnt,3,leave_one_block_out,2,0.921609480575589,0.144854238766914
8001,일반한식,cnt,3,leave_one_block_out,3,-0.232027529576836,-0.0410677943260522
8001,일반한식,cnt,3,leave_one_block_out,4,0.479637739197197,0.0529846912055765
8001,일반한식,cnt,3,leave_one_block_out,5,1.82666264125402,0.221943946015611
8001,일반한식,cnt,3,leave_one_block_out,6,1.28867124697733,0.168505264614444
8001,일반한식,cnt,3,leave_one_block_out,7,0.148146946092106,0.0282443261495591
8001,일반한식,cnt,3,leave_one_block_out,8,0.0139058872422854,-0.030710915818269
8001,일반한식,cnt,3,leave_one_block_out,9,4.33281840921993,0.480712033137458
8001,일반한식,cnt,4,sequential,2,0.783388268520241,0.0839223372899229
8001,일반한식,cnt,4,sequential,3,6.56423857949055,0.391688136690102
8001,일반한식,cnt,4,sequential,4,1.88990511586731,0.110140041765796
8001,일반한식,cnt,4,sequential,5,1.91527628674859,0.222879694426961
8001,일반한식,cnt,4,sequential,6,-0.348097378792669,-0.0593048627295198
8001,일반한식,cnt,4,sequential,7,0.668026457742979,0.0943866238746341
8001,일반한식,cnt,4,sequential,8,1.17406739239251,0.145826701238611
8001,일반한식,cnt,4,sequential,9,3.63538364542397,0.381953289874707
8001,일반한식,cnt,4,sequential,10,-0.0570923968422732,-0.0068259729834248
8001,일반한식,cnt,4,leave_one_block_out,1,20.0776156264881,0.87316096763899
8001,일반한식,cnt,4,leave_one_block_out,2,-0.0628126076686997,0.0127883803907162
8001,일반한식,cnt,4,leave_one_block_out,3,-0.403694240909222,-0.0503730156863287
8001,일반한식,cnt,4,leave_one_block_out,4,0.491884396907283,0.0732361647348173
8001,일반한식,cnt,4,leave_one_block_out,5,1.327977401109,0.234251472722927
8001,일반한식,cnt,4,leave_one_block_out,6,1.59753101988298,0.222165083586948
8001,일반한식,cnt,4,leave_one_block_out,7,0.368855831319043,0.0124894997065076
8001,일반한식,cnt,4,leave_one_block_out,8,-0.345031358260642,-0.069251516790962
8001,일반한식,cnt,4,leave_one_block_out,9,3.63538364542397,0.381953289874707
8001,일반한식,cnt,5,sequential,2,1.37412173583258,0.122185255978853
8001,일반한식,cnt,5,sequential,3,5.08839925632776,0.231910127480366
8001,일반한식,cnt,5,sequential,4,2.32109076666596,0.243957720188571
8001,일반한식,cnt,5,sequential,5,1.7660204829287,0.196191199943859
8001,일반한식,cnt,5,sequential,6,0.0300577635029359,-0.0575890458964163
8001,일반한식,cnt,5,sequential,7,0.246135309569753,0.0659485100238659
8001,일반한식,cnt,5,sequential,8,2.13411981332343,0.227880150941331
8001,일반한식,cnt,5,sequential,9,4.55016731271287,0.490926235233015
8001,일반한식,cnt,5,sequential,10,-0.0491641158012784,-0.0106065706397103
8001,일반한식,cnt,5,leave_one_block_out,1,22.0742231325504,0.886294965004518
8001,일반한식,cnt,5,leave_one_block_out,2,0.564101914372511,0.0803187588833676
8001,일반한식,cnt,5,leave_one_block_out,3,-0.0870131431318949,-0.0156681815024717
8001,일반한식,cnt,5,leave_one_block_out,4,1.00249341944958,0.132346922399996
8001,일반한식,cnt,5,leave_one_block_out,5,1.82308322295894,0.270803458792916
8001,일반한식,cnt,5,leave_one_block_out,6,1.03972124408171,0.152695999728451
8001,일반한식,cnt,5,leave_one_block_out,7,0.496114213643628,0.0528244000363046
8001,일반한식,cnt,5,leave_one_block_out,8,0.147483641540522,0.00751858981632381
8001,일반한식,cnt,5,leave_one_block_out,9,4.55016731271287,0.490926235233015
8001,일반한식,cnt,6,sequential,2,0.26443741140677,0.0248440101823558
8001,일반한식,cnt,6,sequential,3,6.98735682101788,0.408146156731622
8001,일반한식,cnt,6,sequential,4,2.2271784276809,0.168716309635185
8001,일반한식,cnt,6,sequential,5,2.49700733395354,0.259091688013238
8001,일반한식,cnt,6,sequential,6,-0.391048301476504,-0.0560924257864932
8001,일반한식,cnt,6,sequential,7,0.251220391503462,0.0538326626016681
8001,일반한식,cnt,6,sequential,8,1.87990350315217,0.203353187571719
8001,일반한식,cnt,6,sequential,9,3.74688448303455,0.413952288973417
8001,일반한식,cnt,6,sequential,10,-0.14016001356221,-0.00440222544437363
8001,일반한식,cnt,6,leave_one_block_out,1,21.1500600991541,0.879273150369386
8001,일반한식,cnt,6,leave_one_block_out,2,0.738994292391729,0.0814754101758044
8001,일반한식,cnt,6,leave_one_block_out,3,-0.137095740072632,-0.0245412944066825
8001,일반한식,cnt,6,leave_one_block_out,4,0.0299973458115443,-0.00891018552175438
8001,일반한식,cnt,6,leave_one_block_out,5,1.85601101262412,0.255370540584991
8001,일반한식,cnt,6,leave_one_block_out,6,1.54458917177286,0.170955283796794
8001,일반한식,cnt,6,leave_one_block_out,7,0.00894846931167315,-0.0293442943151099
8001,일반한식,cnt,6,leave_one_block_out,8,0.011028831987267,0.00210603052740654
8001,일반한식,cnt,6,leave_one_block_out,9,3.74688448303455,0.413952288973417
8001,일반한식,cnt,7,sequential,2,0.849136886366064,0.0825529048860918
8001,일반한식,cnt,7,sequential,3,6.05813219069071,0.332234444343604
8001,일반한식,cnt,7,sequential,4,2.22707108586005,0.19581071460997
8001,일반한식,cnt,7,sequential,5,1.73404669211678,0.178458493200311
8001,일반한식,cnt,7,sequential,6,-0.539325786751113,-0.162515005930047
8001,일반한식,cnt,7,sequential,7,0.595834294983144,0.106991878828513
8001,일반한식,cnt,7,sequential,8,1.62252512694579,0.148754411250283
8001,일반한식,cnt,7,sequential,9,4.16632455664907,0.486897147127034
8001,일반한식,cnt,7,sequential,10,-0.0647289484344088,-0.0106823936677871
8001,일반한식,cnt,7,leave_one_block_out,1,21.0645254828473,0.890496814296888
8001,일반한식,cnt,7,leave_one_block_out,2,0.842359829504002,0.111516439188311
8001,일반한식,cnt,7,leave_one_block_out,3,-0.20328097580852,-0.0262746746855311
8001,일반한식,cnt,7,leave_one_block_out,4,0.234288035737018,0.0260677524079667
8001,일반한식,cnt,7,leave_one_block_out,5,0.916377494806947,0.161539556321242
8001,일반한식,cnt,7,leave_one_block_out,6,1.00649657225667,0.125716002978654
8001,일반한식,cnt,7,leave_one_block_out,7,0.270443152523139,0.0360816891406274
8001,일반한식,cnt,7,leave_one_block_out,8,-0.103340552980846,-0.0289291378242493
8001,일반한식,cnt,7,leave_one_block_out,9,4.16632455664907,0.486897147127034
8001,일반한식,cnt,8,sequential,2,0.663003971306153,0.0840845755078727
8001,일반한식,cnt,8,sequential,3,5.81558034948041,0.313546261344883
8001,일반한식,cnt,8,sequential,4,2.30254536097992,0.18583349638528
8001,일반한식,cnt,8,sequential,5,1.53523314410869,0.166425815670538
8001,일반한식,cnt,8,sequential,6,-0.248030100080118,-0.116499131992821
8001,일반한식,cnt,8,sequential,7,0.217022946720749,0.0588355758991882
8001,일반한식,cnt,8,sequential,8,1.04603611038503,0.150063630958248
8001,일반한식,cnt,8,sequential,9,6.3380042496887,0.597879117689765
8001,일반한식,cnt,8,sequential,10,-0.0841369746248766,-0.00585872073226779
8001,일반한식,cnt,8,leave_one_block_out,1,20.7212618696109,0.890802988901422
8001,일반한식,cnt,8,leave_one_block_out,2,0.968001482957059,0.145187197169746
8001,일반한식,cnt,8,leave_one_block_out,3,-0.00121164564293452,-0.0112276761207544
8001,일반한식,cnt,8,leave_one_block_out,4,0.537014309430986,0.107266718390493
8001,일반한식,cnt,8,leave_one_block_out,5,2.74830201140628,0.357670563601233
8001,일반한식,cnt,8,leave_one_block_out,6,1.07398340393975,0.177060238419463
8001,일반한식,cnt,8,leave_one_block_out,7,0.436626784110908,0.0483303565853549
8001,일반한식,cnt,8,leave_one_block_out,8,0.449577217782621,0.0729484056120792
8001,일반한식,cnt,8,leave_one_block_out,9,6.3380042496887,0.597879117689765
8001,일반한식,cnt,9,sequential,2,1.08169457185562,0.0960588291180698
8001,일반한식,cnt,9,sequential,3,6.73802238013833,0.373554972594431
8001,일반한식,cnt,9,sequential,4,2.25642267716668,0.235899878376818
8001,일반한식,cnt,9,sequential,5,1.66119320286045,0.176090100186416
8001,일반한식,cnt,9,sequential,6,0.165098557974738,-0.0190887260484049
8001,일반한식,cnt,9,sequential,7,0.0883158195031486,0.0447333462168623
8001,일반한식,cnt,9,sequential,8,1.19824096773042,0.161303881816133
8001,일반한식,cnt,9,sequential,9,2.98445976772639,0.31623836212136
8001,일반한식,cnt,9,sequential,10,-0.213521375550205,-0.0180069556935494
8001,일반한식,cnt,9,leave_one_block_out,1,19.3677830062936,0.847416471301419
8001,일반한식,cnt,9,leave_one_block_out,2,0.139282230662213,0.017647815122253
8001,일반한식,cnt,9,leave_one_block_out,3,-0.273086382962826,-0.0379590067239963
8001,일반한식,cnt,9,leave_one_block_out,4,0.0966664673791862,0.0452641457737349
8001,일반한식,cnt,9,leave_one_block_out,5,2.08556024650188,0.241408919638397
8001,일반한식,cnt,9,leave_one_block_out,6,1.14678305082046,0.150258281708912
8001,일반한식,cnt,9,leave_one_block_out,7,-0.134302177846107,-0.0190013387522956
8001,일반한식,cnt,9,leave_one_block_out,8,0.144286780954167,0.0222819775673077
8001,일반한식,cnt,9,leave_one_block_out,9,2.98445976772639,0.31623836212136
8001,일반한식,ticket,0,sequential,2,0.562145198862729,-0.00999821305880855
8001,일반한식,ticket,0,sequential,3,-0.183659422545485,0.0223065843495432
8001,일반한식,ticket,0,sequential,4,1.16250903790982,0.168030357512172
8001,일반한식,ticket,0,sequential,5,0.0331777881199619,0.0202165033771553
8001,일반한식,ticket,0,sequential,6,-0.0141801638451428,0.0187810460435961
8001,일반한식,ticket,0,sequential,7,-0.13251068708186,-0.00802864154488003
8001,일반한식,ticket,0,sequential,8,-0.503566575730224,-0.0409693086645777
8001,일반한식,ticket,0,sequential,9,-0.219038471065161,-0.031654679247868
8001,일반한식,ticket,0,sequential,10,0.0652719062039731,0.0128404062857084
8001,일반한식,ticket,0,leave_one_block_out,1,-0.0161780429317443,-0.0022863955003718
8001,일반한식,ticket,0,leave_one_block_out,2,-0.16819498213558,-0.0229230759975374
8001,일반한식,ticket,0,leave_one_block_out,3,0.130703969816048,0.0100067122189975
8001,일반한식,ticket,0,leave_one_block_out,4,1.12804731362345,0.172923193742506
8001,일반한식,ticket,0,leave_one_block_out,5,0.152878547091317,0.0520852384001621
8001,일반한식,ticket,0,leave_one_block_out,6,-0.026662017550344,0.00823766057060182
8001,일반한식,ticket,0,leave_one_block_out,7,-0.092680241729623,-0.00933133195334013
8001,일반한식,ticket,0,leave_one_block_out,8,-0.563047950246603,-0.0457743136190571
8001,일반한식,ticket,0,leave_one_block_out,9,-0.219038471065161,-0.031654679247868
8001,일반한식,ticket,1,sequential,2,0.214901443452828,-0.0626303278834321
8001,일반한식,ticket,1,sequential,3,-0.0881999901882313,0.028075249023374
8001,일반한식,ticket,1,sequential,4,1.29257052252986,0.210473593130871
8001,일반한식,ticket,1,sequential,5,0.165475049230654,0.0385237817574906
8001,일반한식,ticket,1,sequential,6,-0.113530763948239,0.00389478014178601
8001,일반한식,ticket,1,sequential,7,-0.0145385569529921,0.00489934181742846
8001,일반한식,ticket,1,sequential,8,-0.208800771262127,-0.021658928042295
8001,일반한식,ticket,1,sequential,9,-0.107143282859962,0.0052281093429154
8001,일반한식,ticket,1,sequential,10,-0.154353503268231,0.00382382813837112
8001,일반한식,ticket,1,leave_one_block_out,1,-0.119181966618997,-0.018051134694447
8001,일반한식,ticket,1,leave_one_block_out,2,-0.374887431777565,-0.0757268199087764
8001,일반한식,ticket,1,leave_one_block_out,3,0.39140802049866,0.0583081490906411
8001,일반한식,ticket,1,leave_one_block_out,4,1.49361216286871,0.25124443848055
8001,일반한식,ticket,1,leave_one_block_out,5,0.238540723187378,0.0689349165378883
8001,일반한식,ticket,1,leave_one_block_out,6,0.0116154941723567,0.00146462303586947
8001,일반한식,ticket,1,leave_one_block_out,7,-0.13708550705144,-0.0174973085117873
8001,일반한식,ticket,1,leave_one_block_out,8,-0.261863303997165,-0.0455856326807373
8001,일반한식,ticket,1,leave_one_block_out,9,-0.107143282859962,0.0052281093429154
8001,일반한식,ticket,2,sequential,2,0.543344233090054,-0.0388260497742496
8001,일반한식,ticket,2,sequential,3,-0.211083549527941,0.00796378770679829
8001,일반한식,ticket,2,sequential,4,1.08981158360534,0.17352225406513
8001,일반한식,ticket,2,sequential,5,0.0609519221614313,0.0218203552152275
8001,일반한식,ticket,2,sequential,6,-0.0897403231129634,0.00988656357343976
8001,일반한식,ticket,2,sequential,7,-0.0481938980089053,0.0161812980500999
8001,일반한식,ticket,2,sequential,8,-0.471256371208664,-0.0645737242272804
8001,일반한식,ticket,2,sequential,9,-0.0869809657156745,-0.0358416319241532
8001,일반한식,ticket,2,sequential,10,0.0202977396363963,0.0131198791693287
8001,일반한식,ticket,2,leave_one_block_out,1,-0.164788279702818,-0.0178367835131292
8001,일반한식,ticket,2,leave_one_block_out,2,-0.377891126453261,-0.0922619261609583
8001,일반한식,ticket,2,leave_one_block_out,3,0.57293901994889,0.0699594495434834
8001,일반한식,ticket,2,leave_one_block_out,4,1.13583939692026,0.195400461595709
8001,일반한식,ticket,2,leave_one_block_out,5,0.0880996834094899,0.0235641874472727
8001,일반한식,ticket,2,leave_one_block_out,6,0.0730172604913842,0.00517569860270994
8001,일반한식,ticket,2,leave_one_block_out,7,-0.155311281975945,-0.0262974976333603
8001,일반한식,ticket,2,leave_one_block_out,8,-0.765250433474134,-0.105685861185066
8001,일반한식,ticket,2,leave_one_block_out,9,-0.0869809657156745,-0.0358416319241532
8001,일반한식,ticket,3,sequential,2,0.667947311485476,-0.00906937614192982
8001,일반한식,ticket,3,sequential,3,-0.123801431510753,0.00816074358125818
8001,일반한식,ticket,3,sequential,4,0.748508997720335,0.133270396720714
8001,일반한식,ticket,3,sequential,5,0.110463394270729,0.0359504087607763
8001,일반한식,ticket,3,sequential,6,-0.0864061755141393,0.00917143875214499
8001,일반한식,ticket,3,sequential,7,-0.0371524250728172,-0.0013111968721744
8001,일반한식,ticket,3,sequential,8,-0.808697477765793,-0.0855748566841015
8001,일반한식,ticket,3,sequential,9,-0.18211282299655,-0.0211085521503254
8001,일반한식,ticket,3,sequential,10,-0.129954501785656,-0.0120753978440566
8001,일반한식,ticket,3,leave_one_block_out,1,-0.169052145328544,-0.0177698035129719
8001,일반한식,ticket,3,leave_one_block_out,2,-0.411974813299792,-0.0748764277843532
8001,일반한식,ticket,3,leave_one_block_out,3,-0.0306351248521908,0.0345641851101778
8001,일반한식,ticket,3,leave_one_block_out,4,0.903613329492517,0.169919975120921
8001,일반한식,ticket,3,leave_one_block_out,5,-0.0733338653115867,0.0163853867525768
8001,일반한식,ticket,3,leave_one_block_out,6,-0.0658703527510102,0.00361254182254478
8001,일반한식,ticket,3,leave_one_block_out,7,-0.243610293728361,-0.0343194208946023
8001,일반한식,ticket,3,leave_one_block_out,8,-0.828926602640429,-0.100542927556982
8001,일반한식,ticket,3,leave_one_block_out,9,-0.18211282299655,-0.0211085521503254
8001,일반한식,ticket,4,sequential,2,0.542163816887625,-0.0151690694533628
8001,일반한식,ticket,4,sequential,3,-0.128951013107487,0.0282821576905231
8001,일반한식,ticket,4,sequential,4,1.09247099078951,0.161998645548999
8001,일반한식,ticket,4,sequential,5,0.0321644967241769,0.0212605698049897
8001,일반한식,ticket,4,sequential,6,-0.110611032348421,0.0063685401145912
8001,일반한식,ticket,4,sequential,7,0.0962456156059888,0.0162811478356547
8001,일반한식,ticket,4,sequential,8,-0.459473832512863,-0.0533594445946486
8001,일반한식,ticket,4,sequential,9,0.0638366003233526,-0.0474944472312686
8001,일반한식,ticket,4,sequential,10,0.0249747015447943,0.0197361746400266
